respondent_id,h1n1_vaccine,seasonal_vaccine
27910,0.1249850723816101,0.7154730781108279
27911,0.6791687347117978,0.7456044629149065
27912,0.027290319537341286,0.3225808900176246
27913,0.03311977948725944,0.2884732122340275
27914,0.07895546474547947,0.42820205717940396
27915,0.05310063660191757,0.3530409408333669
27916,0.0567589236108755,0.3819686088627425
27917,0.14098590593128318,0.43277649497116594
27918,0.06055308598413598,0.9289755479339237
27919,0.03803406579542028,0.4148353705906362
27920,0.1559901217174199,0.911476965147754
27921,0.07117893097769401,0.6531108508008909
27922,0.4767490123353456,0.43602949342656433
27923,0.19431998359306002,0.9040214630428977
27924,0.07351205547848126,0.06743344143103416
27925,0.007007996631397416,0.02612129037450633
27926,0.5661665340191675,0.24596645481699067
27927,0.024329950284940834,0.11127069639289378
27928,0.5934272246442673,0.8169872972224151
27929,0.018141128813978957,0.919428702929945
27930,0.1456906835134846,0.15406595361726733
27931,0.9391489755176409,0.942170484475783
27932,0.051426215571344684,0.092956656178635
27933,0.022366650480467015,0.29578150856887186
27934,0.6014030311038131,0.8159559740426005
27935,0.13538133901971638,0.794688864299102
27936,0.31824209930984537,0.7497883087907501
27937,0.9233540861788571,0.8337240723524698
27938,0.02636837555737085,0.0895869035445537
27939,0.029796496484058372,0.05239900541417235
27940,0.036222851537271186,0.08836231629634544
27941,0.033789714658464476,0.23106435696331754
27942,0.018923315555353645,0.11247721230707504
27943,0.020797774677119817,0.6558004461993199
27944,0.2457576246544568,0.490354389493191
27945,0.5754595153694095,0.2118297131313731
27946,0.06674238316486943,0.13028219980271122
27947,0.7927806216147465,0.8963932797919663
27948,0.010660909789542091,0.07164580434320364
27949,0.054051588795153274,0.6152315394441441
27950,0.019029108887970794,0.8751125468721503
27951,0.83948209337161,0.7485348202561597
27952,0.017626028079836504,0.8353237488349038
27953,0.09784570762621561,0.6704336293390017
27954,0.04278026697997912,0.8459691314877853
27955,0.01420171566786015,0.8947920098664951
27956,0.67147479895572,0.8361881599603975
27957,0.033583958200381285,0.16758387694897453
27958,0.8563841886341739,0.9103928302040206
27959,0.1723857278466783,0.23634399569712086
27960,0.19553566258457458,0.5843464978000777
27961,0.04443914866883244,0.1942323308946178
27962,0.8998451953068722,0.9048347912087827
27963,0.039827557403388496,0.07026361047229897
27964,0.011911195838388542,0.0324372132007839
27965,0.018411303640116422,0.07232366341238801
27966,0.6839057251063216,0.8313763511575811
27967,0.028927135359497976,0.11608938272861409
27968,0.1610923238625896,0.5259081983543697
27969,0.5036728501689786,0.8700250243570995
27970,0.08139713862990101,0.3749252655143763
27971,0.07033935366374133,0.8358432438362203
27972,0.09168108120949002,0.3754451418129367
27973,0.49106845962110574,0.8056398248081158
27974,0.48095969565127117,0.2744917792536446
27975,0.05570740923312729,0.0844695467164096
27976,0.10531223398206954,0.12188374405419836
27977,0.018619569083320516,0.09671175051918185
27978,0.06962313727731854,0.2993910973835939
27979,0.2456605298542714,0.8717410245613803
27980,0.02408558626247706,0.04517846502792598
27981,0.03432720181485653,0.29241137026856556
27982,0.05957891933918916,0.5976964201174864
27983,0.4827212998439458,0.9401594326651808
27984,0.05594412435955906,0.29545579159028673
27985,0.025833758695421306,0.8853879732497815
27986,0.801409570556317,0.6579167413569718
27987,0.11193217844548996,0.6151076392556769
27988,0.017216364771018355,0.49660510490900933
27989,0.045486373994974016,0.30784785289343736
27990,0.10020955866277806,0.6668548505267937
27991,0.07652629458727007,0.3484826167687693
27992,0.014816254264643128,0.027615346550501508
27993,0.037913546414622,0.05718817601107478
27994,0.2600361054411847,0.8748835444733573
27995,0.027595692684598935,0.7563754973838464
27996,0.016928446883233132,0.04134962629441036
27997,0.14922675636064878,0.20684552985125282
27998,0.04413827814210053,0.7649838797329764
27999,0.5782445395000169,0.8780023296651095
28000,0.019124413725136163,0.09641081158918885
28001,0.030880395831696147,0.030322451235366258
28002,0.0283593739564427,0.055449706851246214
28003,0.02417225832497235,0.2800234109160247
28004,0.2547074509182773,0.7082475646910026
28005,0.11504950001798761,0.35304045326653677
28006,0.08175605577824605,0.11200833463122056
28007,0.03673048711571427,0.4392306372375757
28008,0.024323647675595438,0.8934206330798135
28009,0.02843863644207141,0.4975181295588008
28010,0.022014376697558017,0.08922756559426687
28011,0.031448679725711165,0.5305668312599601
28012,0.8908842353653388,0.953802472697274
28013,0.3541085344016011,0.8558418474102493
28014,0.02121137397734303,0.05483388096606382
28015,0.16360076720434452,0.6191234567955648
28016,0.5166461037513377,0.913096823443679
28017,0.04310680309925348,0.19799149152962836
28018,0.018724363166753525,0.7168141869892372
28019,0.03398477937416683,0.08768237276317985
28020,0.038637572558364634,0.03891097633556793
28021,0.5442935905838286,0.42593128249118317
28022,0.44746325817505134,0.5063941153320798
28023,0.429166477340185,0.4948630230791334
28024,0.027083624800202665,0.3226318532621292
28025,0.6577080448363214,0.7570139549035997
28026,0.03070157937561146,0.14800601367171864
28027,0.42940340512355374,0.678743424129978
28028,0.3199026477934545,0.9657223014056536
28029,0.3819605980362983,0.6674999871094582
28030,0.8521072283913959,0.9532685683075067
28031,0.011883532653624013,0.05196026547382419
28032,0.026126812053255875,0.55489449418186
28033,0.10546237532239938,0.060525938259936865
28034,0.8218871879188582,0.8788421438651304
28035,0.2512532445758298,0.16952488394142243
28036,0.04228090753005686,0.1713934506269049
28037,0.024826956308546592,0.701966810437118
28038,0.01651494676498547,0.08299627748997161
28039,0.04922942057992065,0.2515595952066774
28040,0.271157055797251,0.964235452716255
28041,0.20293843512385357,0.9251592503104017
28042,0.0537306743206202,0.13905785695304174
28043,0.7957619646471793,0.8780706153679588
28044,0.10007880834897115,0.20609177761670547
28045,0.23687416286963214,0.5695386727774097
28046,0.036438115082635156,0.6271323485267104
28047,0.1401613571553089,0.7166686555734905
28048,0.038563025447726974,0.11500985739794137
28049,0.041574494537946254,0.8993865818317203
28050,0.034705870459883145,0.19638741582907493
28051,0.03479877710169152,0.8267157426392875
28052,0.16557265912780084,0.6757611009320786
28053,0.029842320710741478,0.10911205735872476
28054,0.23789565966102172,0.10948038844925724
28055,0.07974726528187294,0.2079640580108246
28056,0.7335467140480183,0.9516072714002253
28057,0.01992921911768885,0.7211287156054796
28058,0.01709319658110006,0.20677507821295635
28059,0.057605932149594655,0.1734010242042298
28060,0.03333598498251692,0.24519904988140392
28061,0.057201323808057154,0.1823124264742576
28062,0.1577812408031567,0.3275827159474029
28063,0.1323681915195179,0.21154752192879733
28064,0.03996475701471688,0.7233826357492691
28065,0.03997824947816809,0.15184714045802483
28066,0.02371990027151931,0.5646646099250389
28067,0.042098315599059084,0.919335900796181
28068,0.4199421396274709,0.0978559523713064
28069,0.06733797034873722,0.4561054390912364
28070,0.04505215814894322,0.548381732632697
28071,0.06377641493388019,0.56578482680619
28072,0.18056163654448015,0.417099042262767
28073,0.03269780750575766,0.05987154980926286
28074,0.5992054149558198,0.5289967229149528
28075,0.12116020885789272,0.19609624342948767
28076,0.026696812342949704,0.49299772859959407
28077,0.11308041487937773,0.20535655399453626
28078,0.2723993550065494,0.8458194564315221
28079,0.3928925547074726,0.8705433037839514
28080,0.07132517129118912,0.11459729855763026
28081,0.10838375003781749,0.8750802117965029
28082,0.2179965705714119,0.6646445708734516
28083,0.02639481756173008,0.03595420381880864
28084,0.023337432696367903,0.05403612739966565
28085,0.7090898972804303,0.30982909078204723
28086,0.04619253196449102,0.6756535380231977
28087,0.06246192195825722,0.9293787091536303
28088,0.6593155625751145,0.7474591446447656
28089,0.01839233476178804,0.21202169864990283
28090,0.030113855098241174,0.5758464113991006
28091,0.04044921534134412,0.14115522373684872
28092,0.021827412901226962,0.05852668801586478
28093,0.013988794067002853,0.5021995938786926
28094,0.02868407895582882,0.41062977655462274
28095,0.9060864216185146,0.894075918680448
28096,0.597740477782346,0.7963543309468204
28097,0.06819219203822623,0.0920656468409661
28098,0.039110681315221704,0.41451208532185596
28099,0.07594608968699132,0.13011701839846584
28100,0.0374291395014464,0.11444301234327327
28101,0.2912788440685128,0.8948372741487443
28102,0.09357204278506502,0.1833530176570957
28103,0.023707477973829817,0.834156985111616
28104,0.6412241856525374,0.9553474956827388
28105,0.020905515467699892,0.06632942755969273
28106,0.05103511895461017,0.3943272207658159
28107,0.06857549227594363,0.07045936880571575
28108,0.5283671651946399,0.7602544384834884
28109,0.15176470397971456,0.28955112772010916
28110,0.20551940102329852,0.8958406030442824
28111,0.1855924416493008,0.3982832559630488
28112,0.20821229662859816,0.7272329838501429
28113,0.09043788163728168,0.8398239502848515
28114,0.01233636305478808,0.07223448308941817
28115,0.13061140885167266,0.47465884811382636
28116,0.01563976702028148,0.1999662066930384
28117,0.025489492626187354,0.09946440652339944
28118,0.10532902970246787,0.12341828648474715
28119,0.5103523968041199,0.7643833012723213
28120,0.321091496008433,0.7420298565335747
28121,0.4587728973282805,0.8111435522441054
28122,0.018373678670027514,0.025053348796045507
28123,0.04319267448888251,0.05798439931073853
28124,0.060767870928364706,0.2501593583601871
28125,0.08803426158856263,0.4315361503432842
28126,0.31816558297939684,0.44520634200483045
28127,0.05894736965536259,0.2058675729152231
28128,0.034734318913670466,0.029270952876885883
28129,0.191601733833645,0.8913136187232421
28130,0.06568891537188924,0.12111531410467709
28131,0.2251349240098746,0.11479110810573386
28132,0.23472349097640213,0.941971575081107
28133,0.2602677941044544,0.9503085455253859
28134,0.23673133635264498,0.38892319415339727
28135,0.07135545636434314,0.8831473137565
28136,0.03157222060218706,0.7031044890580251
28137,0.07651770209894125,0.13283334754921397
28138,0.3563443610188893,0.9024205144081502
28139,0.31475255912680095,0.8937951291051766
28140,0.42160994588019274,0.8775921541427381
28141,0.014168494282121752,0.028096214158763868
28142,0.026640117152556455,0.08813162793925314
28143,0.11039980452082859,0.18952055744541818
28144,0.08139748043445612,0.8706141612424991
28145,0.14303141864235436,0.4267874048386361
28146,0.03968056790178216,0.2071624493950199
28147,0.01868838984005486,0.2993305094676802
28148,0.4780904818474571,0.6109147172175882
28149,0.02231449978786392,0.07008526780742527
28150,0.038011588578852236,0.8154109278834709
28151,0.04012205050345421,0.5523778308722095
28152,0.19235970557272827,0.230072800027941
28153,0.02832644555815132,0.06738752114306343
28154,0.027142835338831467,0.04253881491608274
28155,0.021820197591679753,0.8919736649250676
28156,0.06307697972938948,0.7451286205623625
28157,0.14117582707787854,0.10264323193795728
28158,0.6184912515778257,0.9418999651520693
28159,0.3414988563489089,0.8803426154992868
28160,0.040213219484116935,0.08569519225398836
28161,0.04550300067236596,0.6425677294981418
28162,0.21462211117920846,0.9154180096404603
28163,0.16917397231890532,0.3196101056356747
28164,0.8032975348794851,0.8729822696434374
28165,0.03890806660565645,0.2040562872820718
28166,0.7044531253910274,0.9569405807686556
28167,0.044011748059256985,0.273151690321963
28168,0.2606611928356175,0.840052923049179
28169,0.025337982126681466,0.13348645304331774
28170,0.08052599638038886,0.44065162413922393
28171,0.08982419045622406,0.369525626802594
28172,0.08353701840471409,0.6350195314106925
28173,0.017376192678634758,0.07648926059162961
28174,0.05336559194733257,0.15312810030880158
28175,0.2670577579944054,0.8818029737607082
28176,0.012168549859850164,0.024956028021478217
28177,0.17635531696979112,0.25100815137456806
28178,0.061046030603238155,0.6754107754084663
28179,0.039395834793198505,0.3141718992951104
28180,0.13653783105464037,0.14257171299213922
28181,0.02998445946706315,0.17015924966722681
28182,0.09676187780427005,0.35692224316852467
28183,0.08139965641840975,0.10682910356098964
28184,0.0396863627134372,0.07449623321842602
28185,0.06854903883423445,0.3391677682405509
28186,0.10722725649577033,0.3925816854600772
28187,0.4264665154226151,0.45263840746046896
28188,0.15191754240256106,0.19825751176500545
28189,0.03562563585409095,0.08886807690063449
28190,0.11802694085706514,0.33460051248639117
28191,0.012511181633929358,0.026988292744877056
28192,0.030092239784699697,0.1367091667651907
28193,0.016762921818386872,0.9199467453419984
28194,0.012704055317215064,0.43459011242607415
28195,0.4875397966709076,0.9158501285454561
28196,0.7159709737711306,0.8452084242244101
28197,0.084899986525957,0.5971865446183686
28198,0.48779357885316255,0.8670966120388577
28199,0.026138959214220873,0.49394122735005147
28200,0.049983700266493146,0.23136184558263506
28201,0.05892502190396878,0.20500906436582092
28202,0.13601880063740335,0.6494860846828071
28203,0.19842175357557787,0.8999459298681073
28204,0.02510826107972573,0.08075720881918308
28205,0.6733065501763313,0.3701202610237899
28206,0.06737635279367608,0.10344349068076168
28207,0.6172385276528769,0.7672984514129272
28208,0.07993771674395757,0.32776007958515124
28209,0.127860051759376,0.5128876113989533
28210,0.03758022626545388,0.07375452550755687
28211,0.5452606162107677,0.5455752321636339
28212,0.7609725327933845,0.7751842420500724
28213,0.9222839753731945,0.9340136855402552
28214,0.033400416511026765,0.17438741176000916
28215,0.392637471715008,0.47318525300620273
28216,0.155574514325601,0.2243941659994932
28217,0.014594491235945358,0.060892314921550054
28218,0.814784876549572,0.7989626445692826
28219,0.0811069941066977,0.06394488483751326
28220,0.13840547514159984,0.3202253195412508
28221,0.13048778983609302,0.10622355048189343
28222,0.41219079882251874,0.8811933889092616
28223,0.15677327236357833,0.878076600642315
28224,0.057419930361344566,0.07711002493162196
28225,0.37618975272812905,0.625412708138477
28226,0.016408223981700304,0.06703318732514134
28227,0.29324713142732284,0.9702813276560714
28228,0.010631830754664116,0.4279314994593553
28229,0.588590343391018,0.8038615931959434
28230,0.009910155665724354,0.016649104946933432
28231,0.5619370315208126,0.8825542956595495
28232,0.2811800828904959,0.3894881537537736
28233,0.09030730585388289,0.28734226347876435
28234,0.547165546699197,0.9495727273880823
28235,0.012476550237328207,0.27045286344808717
28236,0.05470994165945834,0.07121319834319251
28237,0.11259656652311112,0.13525837266786403
28238,0.30406753931248365,0.9228395992644526
28239,0.10914305847900382,0.342064344845869
28240,0.44924431481325816,0.2645132300513255
28241,0.019224781793592226,0.03199344853526987
28242,0.6780341820621019,0.8109997980753478
28243,0.02986145353495143,0.16978455074884946
28244,0.16824599143298402,0.9048665858427862
28245,0.10964076685247313,0.6696477523602798
28246,0.013562614278362034,0.03647349957491032
28247,0.23307882019886006,0.09248542981023392
28248,0.0739213047947582,0.3821331592389323
28249,0.04119505045444575,0.44819730103877187
28250,0.1745658259208196,0.8460454688639775
28251,0.4022066310403594,0.8407069936211194
28252,0.13634736983597967,0.14770033720245151
28253,0.27145461728217146,0.8580801584102135
28254,0.3512251949490427,0.1692373679559283
28255,0.08502966561084162,0.3356291886669468
28256,0.7453815484649273,0.6881869672873787
28257,0.0180753222860107,0.06897171568268279
28258,0.04489065876481881,0.11086779266439807
28259,0.12103623483701212,0.8034369466257145
28260,0.17647570714187535,0.21521154563709777
28261,0.7474806330032971,0.6040579265110082
28262,0.056345838685421486,0.1694791292030903
28263,0.09996849520504267,0.20917027368362676
28264,0.5269077445927373,0.7406563472891246
28265,0.13549089886155719,0.8487995616895678
28266,0.011109608679228496,0.030282305468841763
28267,0.034975260011684606,0.5297821599266488
28268,0.04798808266390901,0.13106534877427373
28269,0.024502251111940838,0.10122744330852751
28270,0.3207035401586124,0.91795562354465
28271,0.6348231840501343,0.6585822312571002
28272,0.12668487706267811,0.6995719881116466
28273,0.051453145337437695,0.45784322981002884
28274,0.4088329686240942,0.7870637621950257
28275,0.0348433137818301,0.4038615588967212
28276,0.06043056714191246,0.41556161007913023
28277,0.01435852153486472,0.051536466594431236
28278,0.06979133896103437,0.7093351537555548
28279,0.5290741790317968,0.7952451862801556
28280,0.015498919424190002,0.1616121883306841
28281,0.015799136747543838,0.03713916672388125
28282,0.02987714485359503,0.07794214858846954
28283,0.10644485906378477,0.15154002634339767
28284,0.7908323954136056,0.3798278198800661
28285,0.20815394244632757,0.5321477498236988
28286,0.042792742562951694,0.2167042957923995
28287,0.04518491247495572,0.27397922695080734
28288,0.03128806352534067,0.2141366980372367
28289,0.013227924094927632,0.03151239546191454
28290,0.04190111817035767,0.06530412823983597
28291,0.8523021586093091,0.946298618477464
28292,0.04591821691397135,0.31391516801129543
28293,0.013008845439797764,0.07045510105913887
28294,0.33037895602390255,0.8406488100232371
28295,0.034565170290212735,0.5866432941815799
28296,0.6012680747189479,0.4165455685456727
28297,0.025231130036748733,0.06173183957858066
28298,0.02381636205878001,0.8391986342509347
28299,0.12403067577535427,0.21952692377799504
28300,0.10726429598345102,0.2180106868652571
28301,0.0462358014968989,0.10713949464195387
28302,0.08486264161923164,0.2816458237444797
28303,0.9630835409334112,0.9680021170820482
28304,0.012779099139805072,0.25183542438639167
28305,0.05191790326940634,0.13760132332499825
28306,0.02702339391619808,0.06642568163263965
28307,0.04477744826828252,0.7661917492915872
28308,0.3014686309725974,0.9578016818534169
28309,0.013329768303118756,0.04448761311320411
28310,0.07139511431296386,0.294341980163514
28311,0.05131451478250605,0.8832764304833106
28312,0.014362311696051329,0.7547790583493791
28313,0.050024377429400226,0.24502222335434437
28314,0.049575721135804024,0.4175971984542131
28315,0.9015514217186291,0.9412551325524224
28316,0.01845114538272328,0.16247489524448855
28317,0.03314667132616185,0.06990763234379657
28318,0.008406599258958383,0.06018795279524176
28319,0.0925870515900698,0.2206949139639777
28320,0.5741840576082479,0.8950690008954085
28321,0.11521201550245261,0.9616568214355232
28322,0.1141410998219869,0.46530527959471435
28323,0.03807898237924241,0.7257916213116915
28324,0.023979917966868984,0.9236253600735977
28325,0.016891718669682226,0.7092300014152765
28326,0.7112700326500188,0.7978382452097535
28327,0.8708863073303981,0.8959911787145969
28328,0.4052993426724773,0.2665039644027263
28329,0.09196263823747823,0.7227406037231684
28330,0.3112072438304333,0.464793670411267
28331,0.013690545938812516,0.039082978428025716
28332,0.014358394379737271,0.05770818068213351
28333,0.06091181854348268,0.22434716901809654
28334,0.01601903271417689,0.06884099246559398
28335,0.02053509888727445,0.1659734855177926
28336,0.19853520054500284,0.6411585833809427
28337,0.13634827518840226,0.08983440499076825
28338,0.10568365881973278,0.18387228418370433
28339,0.7622599481866399,0.8876462127470562
28340,0.35820378841828493,0.4583614140394095
28341,0.16948177560648486,0.8882601592591187
28342,0.27772264339094144,0.1435430912706818
28343,0.7871953793847194,0.8399045929140975
28344,0.07147943720374568,0.5838847218266565
28345,0.10021498988885034,0.47488878902403614
28346,0.1258602296242048,0.739210167948718
28347,0.5026412723310686,0.7484833489434565
28348,0.06522165033362642,0.5643777165548051
28349,0.01904837126913764,0.04423639731136153
28350,0.8185340697848618,0.9480020041492273
28351,0.04332200222054502,0.7870190467226277
28352,0.09240185961273842,0.7490464763669811
28353,0.616346427056858,0.7006799741750539
28354,0.01989636163807577,0.060005366871590055
28355,0.09009047965807623,0.5322414812155768
28356,0.03119937572775401,0.5715543410934748
28357,0.026441057663124858,0.05391937526539342
28358,0.266430596558028,0.5710970390471651
28359,0.030215961023397634,0.9498993816210862
28360,0.41813587645754047,0.7559453402086328
28361,0.0447850085446826,0.3086405324527599
28362,0.1433100769401578,0.9490247223451731
28363,0.8745340115982214,0.9605942060997646
28364,0.8533080854594925,0.97342795085194
28365,0.023804529321481832,0.04799273624188886
28366,0.05080915060310089,0.22835150571203294
28367,0.03671581207183718,0.39259961609667643
28368,0.7308775406392934,0.839448056204171
28369,0.023258204542651865,0.04345000514716688
28370,0.6329860795205927,0.7422545470022732
28371,0.26980014623067483,0.27444710757737034
28372,0.03544930086670072,0.08766043682559993
28373,0.05212669577643698,0.16066711640906425
28374,0.05642259009060706,0.12630116117303009
28375,0.32114023528614705,0.33144267980984404
28376,0.0890886112133515,0.47446979921006466
28377,0.09267524391925212,0.21633249755599612
28378,0.009105392255937168,0.033975439891355735
28379,0.028984249757958182,0.30418059699984357
28380,0.04477273029316574,0.19281858481743588
28381,0.5606712476107479,0.9450992908321992
28382,0.22622147680875437,0.2652969932792247
28383,0.0347419832080429,0.09338838532570289
28384,0.061865384010186895,0.20978576504929056
28385,0.3981385634169273,0.8900263501971417
28386,0.048103024830617416,0.27209729028435914
28387,0.3180427170284525,0.9373002035575493
28388,0.556171521036844,0.7855388088921833
28389,0.05784966196697448,0.08040645666099946
28390,0.38597531752078884,0.8795805593092981
28391,0.06443485854236544,0.1605959310554683
28392,0.14017190283303635,0.6528845837755366
28393,0.030932464805720306,0.9181800824838587
28394,0.030484502129166334,0.3873525343180032
28395,0.027164293109447582,0.8639665335654293
28396,0.043131045292577185,0.20146017788564954
28397,0.19436864764017558,0.4215823717758118
28398,0.04772055237750119,0.09751710567758548
28399,0.9382518396494935,0.9201372395628533
28400,0.016630154633068706,0.8255627177603094
28401,0.03031505307135668,0.08254906755122478
28402,0.427363611400597,0.2546118682872895
28403,0.3076097026322077,0.6281916389506731
28404,0.039353405874739525,0.8839681566175933
28405,0.020102634595851477,0.08197069483728045
28406,0.07836701376357344,0.11222076185777156
28407,0.600270060606369,0.4075329539553972
28408,0.20834561683682357,0.9666606778318024
28409,0.009241326272866298,0.07906883416470858
28410,0.8435973832187403,0.8929728484096925
28411,0.37413005534621946,0.18492018458202258
28412,0.8542128799629504,0.934235818438464
28413,0.1293007867657136,0.22267516190181852
28414,0.9336099580584888,0.9751503240029563
28415,0.012380467789478806,0.06362616689718928
28416,0.018383380819737546,0.1340697582503937
28417,0.021476744461404983,0.08191008261565559
28418,0.5644314519686114,0.5336242480038714
28419,0.8592732149650754,0.9269170059072573
28420,0.7157676585581115,0.8802257807283302
28421,0.04823854248334839,0.6452904123739218
28422,0.036712465704458914,0.1783659542631188
28423,0.013514294978074493,0.04161940509002229
28424,0.40812863277624006,0.14874592879672016
28425,0.0228993086539702,0.04142682006149681
28426,0.08212439735259798,0.37097355025683904
28427,0.29958781674679996,0.43028327729073235
28428,0.05025127590816,0.8348144283084691
28429,0.084646743522274,0.05207484950503941
28430,0.8841422045886043,0.7423199350956499
28431,0.9207470810038471,0.9210616560091901
28432,0.015104551293544705,0.0981461628174311
28433,0.24394269100198432,0.30896395906708213
28434,0.019619285755791204,0.7511292711982063
28435,0.12517311214892726,0.8150830730253305
28436,0.05253266771745465,0.08930153353432622
28437,0.04263379218434283,0.26006628240404306
28438,0.02042215771642349,0.10125029694475957
28439,0.06904943048897665,0.1087649980159496
28440,0.022420679961245294,0.8794220146306192
28441,0.8668390942481605,0.9362913456565913
28442,0.03400857886115497,0.8999674335200071
28443,0.8139367794235004,0.9018583636004577
28444,0.3635276758322559,0.4747779212950059
28445,0.17501164839960778,0.18230216612916667
28446,0.05718321089467073,0.3515650901131696
28447,0.1068345533973354,0.7530267839803904
28448,0.5986439447810838,0.26204093126528305
28449,0.1455186392347313,0.5117098752300752
28450,0.048854027525365856,0.42921768183155534
28451,0.03469510432100405,0.16295062403386446
28452,0.015544561005213533,0.07670518427229535
28453,0.012460504971076708,0.5553119002370246
28454,0.04123521588981787,0.1568078929718794
28455,0.8856151458562712,0.942820264269851
28456,0.07496163902480904,0.42960606883963814
28457,0.3031368617398515,0.6754616567076626
28458,0.05406349927272891,0.4409853578518331
28459,0.009666485871095426,0.03185906837287349
28460,0.013680520871651523,0.041665304130114704
28461,0.235000283867596,0.29150797382784804
28462,0.030327008263667455,0.2432876483039667
28463,0.5865065083990035,0.17001647122874342
28464,0.09138466665496689,0.6935567097397727
28465,0.7669077120040815,0.6664072654573004
28466,0.0725129507421851,0.06911268934815343
28467,0.25403000798805886,0.7166350870161213
28468,0.10555538165980137,0.2641775746042576
28469,0.09381615293242926,0.15200795329891878
28470,0.06740164828285322,0.1270524655921406
28471,0.07147031387362289,0.9079802169048233
28472,0.031997558547576375,0.4834191623841986
28473,0.012611336186690131,0.20666476072960224
28474,0.025369227805174158,0.26718555188263043
28475,0.3817299540710562,0.5692800972746397
28476,0.02249875845281484,0.03773287777111942
28477,0.03087636205726507,0.05891608365451935
28478,0.11137741109485697,0.540712245880911
28479,0.28151313387094,0.5674628641532465
28480,0.05409261440547091,0.2784634507063884
28481,0.030963805716624212,0.7357617157429952
28482,0.14021829940604935,0.7720201129835619
28483,0.0352060544521346,0.4630796057134537
28484,0.0859645339291598,0.6410947675949688
28485,0.018488243719360184,0.05059935028345468
28486,0.03353175070050235,0.05074065761119871
28487,0.015581233601947549,0.06366676405590291
28488,0.05118467911507204,0.7514155858738287
28489,0.2031274240400147,0.2855473067570338
28490,0.020913633128194477,0.6707376978627171
28491,0.2418673454209284,0.7480801807668387
28492,0.1374235806776477,0.5625669477605889
28493,0.035449131088409136,0.03960729379300247
28494,0.6374768809905963,0.4944834382554692
28495,0.040823123765986014,0.0645418721149366
28496,0.043198463750417304,0.9008143250511897
28497,0.025859292306682737,0.16677777005111286
28498,0.049911462259336827,0.3658274556658366
28499,0.17412691178637554,0.8397368879538686
28500,0.06009885626239017,0.15126917458549616
28501,0.036607441514342726,0.5835616243302576
28502,0.030600155993914507,0.3716985313185235
28503,0.166436424384485,0.2156727270855077
28504,0.03505951447856243,0.11583298665884878
28505,0.009960351813608973,0.028311007931722056
28506,0.603410057554525,0.758157078692047
28507,0.010134529165062963,0.04585876711083471
28508,0.9249290656628321,0.8656734109131151
28509,0.05360570718667021,0.2210141628001783
28510,0.4110730080907459,0.5599742861630992
28511,0.03305121226633106,0.7942742206932342
28512,0.017902955286996387,0.36110790866849024
28513,0.2551027332953229,0.41379932094062544
28514,0.09572175704149895,0.3846180749690307
28515,0.03138964476310315,0.15656152202540163
28516,0.16023014589596202,0.2568541835223239
28517,0.02177657645655485,0.08280900934913346
28518,0.3046932045684302,0.6228425928142575
28519,0.04332242959221547,0.1777465544611476
28520,0.03932115599123835,0.07006269702739462
28521,0.16512178557903237,0.7809362727774848
28522,0.21244823428747975,0.6879647754265409
28523,0.04145683235336983,0.22797323876388872
28524,0.26195795907844777,0.19403220766027174
28525,0.08768402430363031,0.11170180293486695
28526,0.09497915770280226,0.11799974992711812
28527,0.02092504710077652,0.22124005896893933
28528,0.41317358963767536,0.6394416104831621
28529,0.019880512441018447,0.07892994978906144
28530,0.1468596657437696,0.9125642484224783
28531,0.0561387935048239,0.11889239003992697
28532,0.05459372604374507,0.0729185212105933
28533,0.07164111941942485,0.16287567916259102
28534,0.0236064478276225,0.029198666644533845
28535,0.017608862981509047,0.06543842476217465
28536,0.07885433066729844,0.5485172928969047
28537,0.07216776532459779,0.5437868395497993
28538,0.8210301939206363,0.8495387585704879
28539,0.007867237658019725,0.09037118325830007
28540,0.04753934889531687,0.9799488190259648
28541,0.3012450417707407,0.5898063920683663
28542,0.060839716779719735,0.07431271387575493
28543,0.05596266713470708,0.1445622477798755
28544,0.42961818842359284,0.6002319995963382
28545,0.06931059741354169,0.8471289592416691
28546,0.24099317977997828,0.25417753044741503
28547,0.11640151201000476,0.7269019158357227
28548,0.024790234053843212,0.11963058501271324
28549,0.013051052581319781,0.11053812214964141
28550,0.026493819535159047,0.5013597537278379
28551,0.28949364553455115,0.9482985476661593
28552,0.4044110922263041,0.2333425012922274
28553,0.08884190020041421,0.10720970375118309
28554,0.09143996727591977,0.6089906133784846
28555,0.18034190761507476,0.4774150723819394
28556,0.015031921351103136,0.0697886590973319
28557,0.2464508982957823,0.943192439185379
28558,0.03881168623198284,0.521481945964023
28559,0.01975389940643558,0.07413786912669185
28560,0.1616780661460379,0.6728282028893398
28561,0.27159463924259014,0.8698102246392241
28562,0.06966076072354038,0.22195455539413847
28563,0.05168889220396572,0.12979289505173264
28564,0.03370592900213016,0.046826983705439404
28565,0.32128350014931106,0.6048793437872902
28566,0.0272729426879351,0.7197376365844552
28567,0.026629441173097294,0.06499502326282237
28568,0.03196387582499967,0.18367725315359773
28569,0.3984167853526071,0.5382945037401476
28570,0.018119324164856013,0.1734568137882963
28571,0.012279732927780883,0.16834119630616576
28572,0.024060496881016354,0.09964810880238213
28573,0.8641135854497177,0.9593335361082509
28574,0.19086695387514882,0.39803898101974156
28575,0.4228914160482998,0.7598092791950848
28576,0.15094373437733047,0.08375040743918433
28577,0.050930014152884354,0.9300723947404644
